"type","Status","Amount_In_Dollars","Original_Date","Traded_Time","Last_Updated","Deposit_Type","Fee_In_Dollars","Market_Title","Market_Ticker","Market_Id","Filled","Remaining","Direction","Order_Type","Price_In_Cents","No_Contracts_Owned","No_Contracts_Average_Price_In_Cents","Yes_Contracts_Owned","Yes_Contracts_Average_Price_In_Cents","Result","Profit_In_Dollars","Credit_Reason","Credit_Type","Introducing_Broker"
"Order","Filled","","2026-05-06T01:43:40.784Z","","","","","","KXETH15M-26MAY052145-45","9927c4ba-4d5a-4db9-bb1d-e39ff0307316","3.14","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-06T01:43:13.101Z","","","","","","KXETH15M-26MAY052145-45","9927c4ba-4d5a-4db9-bb1d-e39ff0307316","0","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-06T01:41:40.677Z","","","","","","KXETH15M-26MAY052145-45","9927c4ba-4d5a-4db9-bb1d-e39ff0307316","3.14","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-06T00:20:53.955Z","","","","","","KXBTC15M-26MAY052030-30","0434358e-c6c9-4999-92bc-5a579fc004b3","1.49","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-06T00:20:49.010Z","","","","","","KXBTC15M-26MAY052030-30","0434358e-c6c9-4999-92bc-5a579fc004b3","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-06T00:20:49.009Z","","","","","","KXBTC15M-26MAY052030-30","0434358e-c6c9-4999-92bc-5a579fc004b3","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-06T00:20:44.264Z","","","","","","KXBTC15M-26MAY052030-30","0434358e-c6c9-4999-92bc-5a579fc004b3","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-06T00:20:44.263Z","","","","","","KXBTC15M-26MAY052030-30","0434358e-c6c9-4999-92bc-5a579fc004b3","0","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-06T00:19:14.814Z","","","","","","KXBTC15M-26MAY052030-30","0434358e-c6c9-4999-92bc-5a579fc004b3","2.34","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-06T00:18:09.720Z","","","","","","KXXRP15M-26MAY052030-30","fe517b99-dc9e-4f5c-9abb-21160d00794c","1.36","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-06T00:18:05.249Z","","","","","","KXXRP15M-26MAY052030-30","fe517b99-dc9e-4f5c-9abb-21160d00794c","0","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-06T00:17:42.746Z","","","","","","KXXRP15M-26MAY052030-30","fe517b99-dc9e-4f5c-9abb-21160d00794c","1.36","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-06T00:14:39.591Z","","","","","","KXSOL15M-26MAY052015-15","ac04325f-2aac-41a5-afef-767d35fca15e","11.86","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-06T00:14:31.194Z","","","","","","KXSOL15M-26MAY052015-15","ac04325f-2aac-41a5-afef-767d35fca15e","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-06T00:14:31.193Z","","","","","","KXSOL15M-26MAY052015-15","ac04325f-2aac-41a5-afef-767d35fca15e","0","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-06T00:08:28.471Z","","","","","","KXETH15M-26MAY052015-15","c2b402c8-092f-4f27-9de5-b92f264f0823","5.59","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-06T00:06:04.588Z","","","","","","KXETH15M-26MAY052015-15","c2b402c8-092f-4f27-9de5-b92f264f0823","5.59","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T22:51:49.668Z","","","","","","KXBTC15M-26MAY051900-00","d7df68d2-8062-47f0-8e54-08ab0dafeba2","2.89","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T22:51:45.402Z","","","","","","KXBTC15M-26MAY051900-00","d7df68d2-8062-47f0-8e54-08ab0dafeba2","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T22:51:45.401Z","","","","","","KXBTC15M-26MAY051900-00","d7df68d2-8062-47f0-8e54-08ab0dafeba2","0","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T22:51:17.733Z","","","","","","KXETH15M-26MAY051900-00","22af52fb-c5af-4cea-a58c-80686139c69a","5.31","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T20:28:03.221Z","","","","","","KXXRP15M-26MAY051630-30","4ee5b66a-0b96-4c94-87f0-5ac3de88e93d","5.47","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T20:27:17.478Z","","","","","","KXXRP15M-26MAY051630-30","4ee5b66a-0b96-4c94-87f0-5ac3de88e93d","5.96","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T20:27:13.735Z","","","","","","KXXRP15M-26MAY051630-30","4ee5b66a-0b96-4c94-87f0-5ac3de88e93d","0","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T20:26:27.953Z","","","","","","KXXRP15M-26MAY051630-30","4ee5b66a-0b96-4c94-87f0-5ac3de88e93d","5.96","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T18:29:09.773Z","","","","","","KXETH15M-26MAY051430-30","cd5cd23d-a143-4702-934a-7d2a48a3a5b8","8.67","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T18:25:05.884Z","","","","","","KXETH15M-26MAY051430-30","cd5cd23d-a143-4702-934a-7d2a48a3a5b8","8.67","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T17:43:33.924Z","","","","","","KXSOL15M-26MAY051345-45","95933650-fffa-42c8-b1dc-8e72e8f35268","1.04","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T17:39:55.498Z","","","","","","KXSOL15M-26MAY051345-45","95933650-fffa-42c8-b1dc-8e72e8f35268","1.7","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T16:06:52.667Z","","","","","","KXXRP15M-26MAY051215-15","e8447911-d3ff-4160-98ea-c6174a04e610","4.27","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T14:12:56.752Z","","","","","","KXETH15M-26MAY051015-15","46aad73e-25d7-4747-b470-4c3cd18193f8","6.8","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T14:12:08.478Z","","","","","","KXETH15M-26MAY051015-15","46aad73e-25d7-4747-b470-4c3cd18193f8","6.8","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T13:21:01.071Z","","","","","","KXETH15M-26MAY050930-30","4b5ad252-1bc5-4d11-9d46-bc357f573732","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T13:21:01.070Z","","","","","","KXETH15M-26MAY050930-30","4b5ad252-1bc5-4d11-9d46-bc357f573732","0","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T12:26:42.823Z","","","","","","KXBTC15M-26MAY050830-30","68759799-0a7a-4cf7-9af9-dffa8a3314e4","4.02","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T12:21:05.114Z","","","","","","KXBTC15M-26MAY050830-30","68759799-0a7a-4cf7-9af9-dffa8a3314e4","4.02","0","","","","","","","","","","","",""
"Credit","Applied","0.02","2026-05-05T11:54:39.005Z","","","","","","","","","","","","","","","","","","","Volume Incentive for event KXETH15M-26MAY041530","incentive",""
"Order","Filled","","2026-05-05T11:40:01.302Z","","","","","","KXBTC15M-26MAY050745-45","a8486ca0-499f-4e04-a80b-ae897b0dea9b","3.94","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T11:32:27.397Z","","","","","","KXBTC15M-26MAY050745-45","a8486ca0-499f-4e04-a80b-ae897b0dea9b","3.94","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T11:32:22.681Z","","","","","","KXBTC15M-26MAY050745-45","a8486ca0-499f-4e04-a80b-ae897b0dea9b","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T11:32:22.679Z","","","","","","KXBTC15M-26MAY050745-45","a8486ca0-499f-4e04-a80b-ae897b0dea9b","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T11:28:37.697Z","","","","","","KXETH15M-26MAY050730-30","9c77bc2b-3505-4b2a-9f31-6651a4dd3b61","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T11:28:37.696Z","","","","","","KXETH15M-26MAY050730-30","9c77bc2b-3505-4b2a-9f31-6651a4dd3b61","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T10:57:54.410Z","","","","","","KXETH15M-26MAY050700-00","31757a59-4377-4035-9503-473b6974c887","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T10:57:54.409Z","","","","","","KXETH15M-26MAY050700-00","31757a59-4377-4035-9503-473b6974c887","0","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T10:22:17.917Z","","","","","","KXXRP15M-26MAY050630-30","ad7a82cf-8394-4a29-9d06-e8ab99e70099","1.09","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T10:21:42.035Z","","","","","","KXXRP15M-26MAY050630-30","ad7a82cf-8394-4a29-9d06-e8ab99e70099","1.09","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T10:05:07.824Z","","","","","","KXETH15M-26MAY050615-15","6293e8d4-01f3-4261-8fd6-c28eac15a267","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T10:05:07.823Z","","","","","","KXETH15M-26MAY050615-15","6293e8d4-01f3-4261-8fd6-c28eac15a267","0","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T09:59:06.843Z","","","","","","KXETH15M-26MAY050600-00","1438e146-244b-4683-a332-3a0e143d29b8","1.25","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T09:59:02.612Z","","","","","","KXETH15M-26MAY050600-00","1438e146-244b-4683-a332-3a0e143d29b8","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T09:59:02.611Z","","","","","","KXETH15M-26MAY050600-00","1438e146-244b-4683-a332-3a0e143d29b8","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T09:58:58.897Z","","","","","","KXETH15M-26MAY050600-00","1438e146-244b-4683-a332-3a0e143d29b8","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T09:58:58.896Z","","","","","","KXETH15M-26MAY050600-00","1438e146-244b-4683-a332-3a0e143d29b8","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T09:58:54.323Z","","","","","","KXETH15M-26MAY050600-00","1438e146-244b-4683-a332-3a0e143d29b8","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T09:58:54.321Z","","","","","","KXETH15M-26MAY050600-00","1438e146-244b-4683-a332-3a0e143d29b8","0","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T09:58:15.493Z","","","","","","KXETH15M-26MAY050600-00","1438e146-244b-4683-a332-3a0e143d29b8","0.96","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T09:57:05.375Z","","","","","","KXETH15M-26MAY050600-00","1438e146-244b-4683-a332-3a0e143d29b8","0.96","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T08:58:55.419Z","","","","","","KXXRP15M-26MAY050500-00","2c34c710-c06b-4246-baa8-01bdf0a2a96c","0.62","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T08:43:18.454Z","","","","","","KXXRP15M-26MAY050445-45","69952657-2f9e-4929-939b-5f67008c39f1","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T08:43:18.453Z","","","","","","KXXRP15M-26MAY050445-45","69952657-2f9e-4929-939b-5f67008c39f1","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T08:43:15.401Z","","","","","","KXXRP15M-26MAY050445-45","69952657-2f9e-4929-939b-5f67008c39f1","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T08:43:15.400Z","","","","","","KXXRP15M-26MAY050445-45","69952657-2f9e-4929-939b-5f67008c39f1","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T08:42:09.910Z","","","","","","KXXRP15M-26MAY050445-45","69952657-2f9e-4929-939b-5f67008c39f1","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T08:42:09.909Z","","","","","","KXXRP15M-26MAY050445-45","69952657-2f9e-4929-939b-5f67008c39f1","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T08:42:05.989Z","","","","","","KXXRP15M-26MAY050445-45","69952657-2f9e-4929-939b-5f67008c39f1","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T08:42:05.988Z","","","","","","KXXRP15M-26MAY050445-45","69952657-2f9e-4929-939b-5f67008c39f1","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T08:33:05.056Z","","","","","","KXBTC15M-26MAY050445-45","8ed970ea-fff6-4d9e-9384-93572478117d","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T08:33:05.055Z","","","","","","KXBTC15M-26MAY050445-45","8ed970ea-fff6-4d9e-9384-93572478117d","0","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T08:22:22.779Z","","","","","","KXXRP15M-26MAY050430-30","dea87d58-fb89-4fd7-95b4-959893ad6242","1.02","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T08:22:13.958Z","","","","","","KXXRP15M-26MAY050430-30","dea87d58-fb89-4fd7-95b4-959893ad6242","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T08:22:13.958Z","","","","","","KXXRP15M-26MAY050430-30","dea87d58-fb89-4fd7-95b4-959893ad6242","0","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T08:09:45.856Z","","","","","","KXBTC15M-26MAY050415-15","0e502127-572c-4ad5-80d3-201eb30240fc","1.82","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T08:08:51.128Z","","","","","","KXBTC15M-26MAY050415-15","0e502127-572c-4ad5-80d3-201eb30240fc","3.07","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T08:02:28.684Z","","","","","","KXETH15M-26MAY050415-15","a4f7e08f-f5cd-4945-9c97-72e96da042d6","1.04","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T07:52:13.068Z","","","","","","KXXRP15M-26MAY050400-00","2988de9b-96d1-44c3-a034-3e944693b701","1.46","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T07:48:20.475Z","","","","","","KXXRP15M-26MAY050400-00","2988de9b-96d1-44c3-a034-3e944693b701","1.46","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T07:39:41.002Z","","","","","","KXETH15M-26MAY050345-45","2e2b11f4-a918-4030-8470-7bcb4454c7d1","1.11","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T07:39:31.223Z","","","","","","KXBTC15M-26MAY050345-45","f793b9ec-a2ea-4e64-885f-0e27a5ebd19a","1.28","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T07:32:14.585Z","","","","","","KXBTC15M-26MAY050345-45","f793b9ec-a2ea-4e64-885f-0e27a5ebd19a","1.28","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T07:31:24.638Z","","","","","","KXETH15M-26MAY050345-45","2e2b11f4-a918-4030-8470-7bcb4454c7d1","1.11","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T07:31:24.637Z","","","","","","KXETH15M-26MAY050345-45","2e2b11f4-a918-4030-8470-7bcb4454c7d1","0","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T07:25:09.685Z","","","","","","KXBTC15M-26MAY050330-30","2c540a4c-d3b4-4d65-aa4a-6b4759494150","0.98","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T07:25:03.659Z","","","","","","KXETH15M-26MAY050330-30","e58ef19b-6a19-4fc7-8b2f-e00e65a3830c","1.11","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T07:19:24.597Z","","","","","","KXBTC15M-26MAY050330-30","2c540a4c-d3b4-4d65-aa4a-6b4759494150","0.98","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T07:18:47.444Z","","","","","","KXETH15M-26MAY050330-30","e58ef19b-6a19-4fc7-8b2f-e00e65a3830c","1.11","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T07:11:03.187Z","","","","","","KXBTC15M-26MAY050315-15","c364bade-6f96-4edf-9155-0e112e39c899","0.68","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T07:10:14.439Z","","","","","","KXETH15M-26MAY050315-15","f07aef06-566b-41fa-84d1-f147893ac2db","1.05","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T07:10:09.987Z","","","","","","KXETH15M-26MAY050315-15","f07aef06-566b-41fa-84d1-f147893ac2db","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T07:10:09.987Z","","","","","","KXETH15M-26MAY050315-15","f07aef06-566b-41fa-84d1-f147893ac2db","0","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T07:09:31.637Z","","","","","","KXETH15M-26MAY050315-15","f07aef06-566b-41fa-84d1-f147893ac2db","1.18","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T07:09:03.204Z","","","","","","KXETH15M-26MAY050315-15","f07aef06-566b-41fa-84d1-f147893ac2db","0.82","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T07:09:03.203Z","","","","","","KXETH15M-26MAY050315-15","f07aef06-566b-41fa-84d1-f147893ac2db","0","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T07:07:20.915Z","","","","","","KXETH15M-26MAY050315-15","f07aef06-566b-41fa-84d1-f147893ac2db","1.06","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T07:07:20.915Z","","","","","","KXETH15M-26MAY050315-15","f07aef06-566b-41fa-84d1-f147893ac2db","0","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T07:05:35.385Z","","","","","","KXXRP15M-26MAY050315-15","26d915f5-65e6-4e8d-84a0-c6dc227ca547","1.7","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T07:02:50.714Z","","","","","","KXXRP15M-26MAY050315-15","26d915f5-65e6-4e8d-84a0-c6dc227ca547","1.7","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T06:40:38.895Z","","","","","","KXXRP15M-26MAY050245-45","d6f28045-768a-4e12-985c-8624fa978e8d","1.05","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T05:51:08.098Z","","","","","","KXSOL15M-26MAY050200-00","f1eaf6f8-1911-4cb4-8e9c-82f1914dac27","0.96","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T05:51:08.097Z","","","","","","KXSOL15M-26MAY050200-00","f1eaf6f8-1911-4cb4-8e9c-82f1914dac27","0","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T04:41:45.500Z","","","","","","KXETH15M-26MAY050045-45","de62802b-a59c-4286-887f-612ff66c2b5f","1","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T04:41:39.870Z","","","","","","KXETH15M-26MAY050045-45","de62802b-a59c-4286-887f-612ff66c2b5f","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T04:41:39.869Z","","","","","","KXETH15M-26MAY050045-45","de62802b-a59c-4286-887f-612ff66c2b5f","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T04:41:35.083Z","","","","","","KXETH15M-26MAY050045-45","de62802b-a59c-4286-887f-612ff66c2b5f","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T04:41:35.082Z","","","","","","KXETH15M-26MAY050045-45","de62802b-a59c-4286-887f-612ff66c2b5f","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T04:41:27.571Z","","","","","","KXETH15M-26MAY050045-45","de62802b-a59c-4286-887f-612ff66c2b5f","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T04:41:27.570Z","","","","","","KXETH15M-26MAY050045-45","de62802b-a59c-4286-887f-612ff66c2b5f","0","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T04:28:40.110Z","","","","","","KXSOL15M-26MAY050030-30","37a0b087-17c3-4d30-b855-767bbc630091","0.96","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T04:28:12.829Z","","","","","","KXSOL15M-26MAY050030-30","37a0b087-17c3-4d30-b855-767bbc630091","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T04:28:12.828Z","","","","","","KXSOL15M-26MAY050030-30","37a0b087-17c3-4d30-b855-767bbc630091","0","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T04:17:48.490Z","","","","","","KXETH15M-26MAY050030-30","3f305645-95b0-4196-b252-0bec40b139c0","1.36","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T04:03:16.876Z","","","","","","KXSOL15M-26MAY050015-15","d371906a-fdbb-4f79-8851-2335baa07b18","1.56","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T03:39:53.255Z","","","","","","KXSOL15M-26MAY042345-45","a302f2b3-5205-4671-b7f4-7c0189227139","0.9","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T03:35:10.057Z","","","","","","KXSOL15M-26MAY042345-45","a302f2b3-5205-4671-b7f4-7c0189227139","0.9","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T03:10:50.335Z","","","","","","KXETH15M-26MAY042315-15","583932d9-f0ae-4815-9f8a-19cae400880d","1.89","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T03:08:37.217Z","","","","","","KXETH15M-26MAY042315-15","583932d9-f0ae-4815-9f8a-19cae400880d","1.89","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T03:08:24.164Z","","","","","","KXETH15M-26MAY042315-15","583932d9-f0ae-4815-9f8a-19cae400880d","1.43","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T03:07:57.624Z","","","","","","KXETH15M-26MAY042315-15","583932d9-f0ae-4815-9f8a-19cae400880d","1.43","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T03:00:49.512Z","","","","","","KXETH15M-26MAY042315-15","583932d9-f0ae-4815-9f8a-19cae400880d","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T01:46:25.306Z","","","","","","KXETH15M-26MAY042200-00","596e63c3-4bd1-4ace-8284-2173a67bb506","0","0","","","","","","","","","","","",""
"Order","Canceled","","2026-05-05T01:46:25.304Z","","","","","","KXETH15M-26MAY042200-00","596e63c3-4bd1-4ace-8284-2173a67bb506","0","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T01:25:59.677Z","","","","","","KXSOL15M-26MAY042130-30","5b574539-c86c-4be8-b68b-7c957afcc8ec","1.06","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T01:21:27.337Z","","","","","","KXETH15M-26MAY042130-30","63016204-6374-4c6e-b5b8-6ee1316feb2d","0.98","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T01:19:52.110Z","","","","","","KXETH15M-26MAY042130-30","63016204-6374-4c6e-b5b8-6ee1316feb2d","0.98","0","","","","","","","","","","","",""
"Order","Filled","","2026-05-05T01:07:09.131Z","","","","","","KXBTC15M-26MAY042115-15","8179442c-d945-45af-8de4-ade785c9a9f6","1","0","","","","","","","","","","","",""
